ID,MEMBER_TYPE,SCHOOL_NAME,MEMBER_LEVEL
TMPDSb973220d78aef4d,기자단 회원,동학초등학교,1
TMPDSb9781836b544b2d,기자단 회원,광교초등학교,1
TMPDSb979c6a896e8ba7,기자단 회원,명륜초등학교,1
TMPDSb97b51e5fd36544,기자단 회원,센텀초등학교,1
TMPDSb97bd6cf52dc05f,기자단 회원,동탄중앙초등학교,1
TMPDSb97dfb8de66af76,기자단 회원,서울하늘초등학교,5
TMPDSb97ec67a43937d4,기자단 회원,덕수초등학교,1
TMPDSb97f86c8f3ed441,기자단 회원,상현초등학교,1
TMPDSb980f426d891958,기자단 회원,광주학강초,1
TMPDSb981522c2d2451d,기자단 회원,세종양지중,1
TMPDSb981e88f42fb6de,기자단 회원,서울대학교,1
TMPDSb9825af3a700a64,기자단 회원,개봉초,1
TMPDSb983d0794a75146,기자단 회원,포일초등학교 ,1
TMPDSb984862aaf6eab5,기자단 회원,수지초등학교,1
TMPDSb98856b31f70643,기자단 회원,대전대흥초등학교,5
TMPDSb98990273cd2d09,기자단 회원,가현초등학교,1
TMPDSb98d879850e0092,기자단 회원,계성초등학교,4
TMPDSb98ddd37d45b2f9,기자단 회원,한빛초등학교 ,1
TMPDSb990b7482383b5e,기자단 회원,동성초등학교,1
TMPDSb997ec8155623af,기자단 회원,언북초등학교,1
TMPDSb99c3f57582581d,기자단 회원,인천신정초등,1
TMPDSb9a14809f713cb4,기자단 회원,풍광초등학교,1
TMPDSb9a568d659e69c9,기자단 회원,목운초,1
TMPDSb9a62923e3fa1b2,기자단 회원,용인한얼초등,1
TMPDSb9a7b6815603032,기자단 회원,보람중학교,1
TMPDSb9a9cceda22266c,기자단 회원,외삼초등학교,1
TMPDSb9abe14d96ca61e,기자단 회원,왕배초등학교,1
TMPDSb9ac0fad95a0fac,기자단 회원,정원초등학교,1
TMPDSb9ad91fe843fe30,기자단 회원,둔촌초등학교,2
TMPDSb9b080ac0573a42,기자단 회원,서울방일초등,1
TMPDSb9b3cf94401f548,기자단 회원,서초,1
TMPDSb9b633049f7824a,기자단 회원,금오초등학교 ,1
TMPDSb9b71d06279fbd4,기자단 회원,지족초등학교,2
TMPDSb9bd559d688439b,기자단 회원,운유초등학교,1
TMPDSb9be1168210678c,기자단 회원,용인한빛초등학교,4
TMPDSb9bf8d0b31860d0,기자단 회원,수내초등학교,2
TMPDSb9c2157ce91829c,기자단 회원,화동초,1
TMPDSb9c9985be4c77f2,기자단 회원,탑동초등학교,1
TMPDSb9cbd2f4f1452d2,기자단 회원,신중초등학교,1
TMPDSb9ccb684a9f0ee8,기자단 회원,어디중헉교,3
TMPDSb9cce779a451e24,기자단 회원,산의초,1
TMPDSb9cd21ba92f0e35,기자단 회원,길원초등학교 ,1
TMPDSb9d0563117c7c9f,기자단 회원,명지초등학교,1
TMPDSb9d59b2718e8602,기자단 회원,의정부청룡초등학교,4
TMPDSb9d747ff991ef15,기자단 회원,산정초등학교,1
TMPDSb9dfd0dbb0547ef,기자단 회원,인천 연송초등학교,1
TMPDSb9e3032f53deec7,기자단 회원,황태우,1
TMPDSb9e383dd787753d,기자단 회원,탕정미래초등학교,1
TMPDSb9e3a564b389d39,기자단 회원,영락어린이집,1
TMPDSb9e4384c95ab3f1,기자단 회원,율현초등학교,1
TMPDSb9e523f38b500a6,기자단 회원,김예나,1
TMPDSb9e87ff00b20a8a,기자단 회원,학사초등학교,1
TMPDSb9f1a55c7134032,기자단 회원,대모초,1
TMPDSb9f94adce16a93d,기자단 회원,경주초등학교,1
TMPDSb9fad6f17259642,기자단 회원,순천신대초,1
TMPDSb9fd91654607fcf,기자단 회원,3,1
TMPDSb9fdb7ef6323490,기자단 회원,상수초등학교,1
TMPDSb9fe635d54704c9,기자단 회원,가천대학교,1
TMPDSba0579b2656a52e,기자단 회원,서울구로남초등학교,1
TMPDSba09372b63a9e0f,기자단 회원,고양화정초등,1
TMPDSba0a0dd58f93270,기자단 회원,김도엽,1
TMPDSba0af34572e154b,기자단 회원,청계초등학교,1
TMPDSba0b49ea066e08f,기자단 회원,연양초등학교,1
TMPDSba0e6dd26e7e709,기자단 회원,4,1
TMPDSba0f162de7d5a8f,기자단 회원,귀인초등학교,1
TMPDSba102c3758d20e1,기자단 회원,청계초,1
TMPDSba102d89a310ed9,기자단 회원,인천부평동초등학교,1
TMPDSba132a51f08e10f,기자단 회원,서울덕의초등학교,1
TMPDSba18279d081138b,기자단 회원,죽백초등학교,1
TMPDSba1b5c3de56472b,기자단 회원,7세,1
TMPDSba1bc343501c2e3,기자단 회원,명선초등,1
TMPDSba1d943be8402ed,기자단 회원,와부초등학교,1
TMPDSba24eb3486751be,기자단 회원,군산지곡초등학교,1
TMPDSba252184e54df62,기자단 회원,이의초,1
TMPDSba271ca4c8d3d06,기자단 회원,이예빈,1
TMPDSba2e140abb91c79,기자단 회원,한빛초등학교,1
TMPDSba2e52d556c1386,기자단 회원,경인교육대학교부설초등학교,1
TMPDSba340b3d55ca873,기자단 회원,등대 국제 학교,1
TMPDSba3756b7389edfc,기자단 회원,미아초등학교,1
TMPDSba3d2233a15bb2f,기자단 회원,용인대일초등학교,1
TMPDSba43d15ca295efd,기자단 회원,대전삼천초등학교,2
TMPDSba4474c1f4dcc0b,기자단 회원,길음초,1
TMPDSba4ec134ab6f166,기자단 회원,장덕초등학교,2
TMPDSba4f72b32d97747,기자단 회원,의정부서초,1
TMPDSba502d49daaa5cc,기자단 회원,고양화수초등학교,1
TMPDSba505fa6d2d6e59,기자단 회원,북가좌초,1
TMPDSba52dcf0f016387,기자단 회원,경희초등학교,1
TMPDSba578125e77ebfb,기자단 회원,초림초등학교,1
TMPDSba5bc522f3de97b,기자단 회원,불무초등학교,1
TMPDSba60858cecdea94,기자단 회원,경희초등학교,1
TMPDSba617096bf3d7d9,기자단 회원,서원주초등학교,1
TMPDSba645af07a34004,기자단 회원,새빛,1
TMPDSba6b45ca3977c6a,기자단 회원,인천송원초등학교,3
TMPDSba6df28ecb0b036,기자단 회원,인천해원초,2
TMPDSba72399b6c94216,기자단 회원,한홀초등학교,1
TMPDSba731ed30bb57e4,기자단 회원,오륜초등학교,1
TMPDSba771f6001402de,기자단 회원,이준수,1
TMPDSba7a37be4b5ac95,기자단 회원,남정초등학교,1
TMPDSba7acad61c1932b,기자단 회원,인천후정초등학교,1
TMPDSba7dcf9b6b89571,기자단 회원,광주광명초등학교,1
TMPDSba82e6538d526ab,기자단 회원,서울가주초등학교,2
TMPDSba8b3417bf027a5,기자단 회원,동일초등학교,1
TMPDSba8d95134691ba6,기자단 회원,진안초등학교,1
TMPDSba91f3523cafd25,기자단 회원,윤슬초등학교,1
TMPDSba959b9a017fe64,기자단 회원,서울은로초등학교,1
TMPDSba96507bd221c10,기자단 회원,창림초등학교,1
TMPDSba9f5cac545ffc5,기자단 회원,의정부 청룡 초등학교,1
TMPDSbaa1eec374ece2a,기자단 회원,신촌초등학교,3
TMPDSbaa3fba14d7f366,기자단 회원,서울숭덕초등학교,1
TMPDSbaa47184dbd91fc,기자단 회원,구미인덕초등,3
TMPDSbaa9f4e5e5753f8,기자단 회원,서울가곡초등학교,1
TMPDSbaaa2f5fe0d8a74,기자단 회원,화진초등학교,1
TMPDSbaaf3065040d6f7,기자단 회원,호곡초등학교,2
TMPDSbaaf426ce825980,기자단 회원,동성초등학교,1
TMPDSbab01803718c839,기자단 회원,신기초등학교,2
TMPDSbab1565e4cf1702,기자단 회원,이수초등학교,1
TMPDSbab44590b539345,기자단 회원,NLCS Jeju,1
TMPDSbab469cfcfb464a,기자단 회원,동자초등학교,1
TMPDSbab65b77c47ec9f,기자단 회원,함박초등학교,1
TMPDSbab726c3417fe87,기자단 회원,목포백련초등학교,1
TMPDSbab967a18f10032,기자단 회원,서곡초등학교,1
TMPDSbabaddf52d6f478,기자단 회원,이의초등학교,1
TMPDSbabcd959440b83f,기자단 회원,은천초등학교,1
TMPDSbabd82492731f0f,기자단 회원,월산초등학교,4
TMPDSbac38ec575d339f,기자단 회원,서울동북초등학교 ,1
TMPDSbac5d6bc4aa27ac,기자단 회원,개일초등학교,1
TMPDSbace5ed498207e9,기자단 회원,반석초등학교,1
TMPDSbaceaf7f833ed59,기자단 회원,1,1
TMPDSbacf86937a171e4,기자단 회원,부산교대부설초등학교,1
TMPDSbad0ab27a2a58e5,기자단 회원,해솔초등학교,1
TMPDSbad7bdbb91af70d,기자단 회원,천안광덕초등학교,1
TMPDSbad989269a9fa5b,기자단 회원,서울경인초등학교,1
TMPDSbae177f26db06b8,기자단 회원,둔전초등학교,1
TMPDSbae1f74c42acc95,기자단 회원,여수부영초등학교 ,4
TMPDSbae9b0a7d17df20,기자단 회원,분당초등학교,1
TMPDSbaf3325793b3805,기자단 회원,서울 서래 초등학교 ,1
TMPDSbaf3bdc39a0c6fc,기자단 회원,종덕초,1
TMPDSbaf5c2088e48201,기자단 회원,빛가람초등학교 ,1
TMPDSbaf74663e743385,기자단 회원,걸포초등,1
TMPDSbaf86ea28f19016,기자단 회원,광교초등학교,1
TMPDSbaf8b1845211036,기자단 회원,권태우,1
TMPDSbafcec7ad663c1e,기자단 회원,송도초등학교,1
TMPDSbafffd65c24ed90,기자단 회원,초림초,3
TMPDSbb01e1037e56520,기자단 회원,목동초등학교,1
TMPDSbb06c80cf76b8c0,기자단 회원,샘말초,1
TMPDSbb073d436420181,기자단 회원,광남초등학교,1
TMPDSbb0c0f98ed68e6e,기자단 회원,부현동초등학교,1
TMPDSbb1543966cde36b,기자단 회원,세검정초등학교,1
TMPDSbb160cd29f6cf77,기자단 회원,인천송현초등학교 ,1
TMPDSbb1ea7123f4ad90,기자단 회원,위례푸른초등학교,1
TMPDSbb1f40db74faf09,기자단 회원,영동초등학교,1
TMPDSbb2098236dd4422,기자단 회원,화랑초등학교,1
TMPDSbb2a221169102bf,기자단 회원,문현초등학교,1
TMPDSbb2cc6063bb0377,기자단 회원,송호초,1
TMPDSbb2deab356c2dbd,기자단 회원,인천경명초등학교,1
TMPDSbb3116d9bde98c6,기자단 회원,금산초등학교,1
TMPDSbb3440fa3d23b72,기자단 회원,서울정덕초등학교,1
TMPDSbb35cc1cac70b3c,기자단 회원,승학초등학교,1
TMPDSbb3855ee4603975,기자단 회원,경복초등하교 2학년,1
TMPDSbb38c4659214a93,기자단 회원,강현초등,2
TMPDSbb3b0885d428530,기자단 회원,동운초,1
TMPDSbb41ed076210944,기자단 회원,나래초등학교,1
TMPDSbb49b36f50f38d9,기자단 회원,신목초등학교,2
TMPDSbb49eaa5e2ade89,기자단 회원,함박초등학교,1
TMPDSbb4acaf21d601ab,기자단 회원,서울목동초등학교,3
TMPDSbb4c7a3b826fc55,기자단 회원,월암초등학교,1
TMPDSbb4df6cbf1b7b02,기자단 회원,서울삼육초등학교,1
TMPDSbb4e1f587a85a02,기자단 회원,서이초,1
TMPDSbb4ee27c44ba702,기자단 회원,박채원,1
TMPDSbb50f0547384189,기자단 회원,월천초등학교,1
TMPDSbb5345f70bdb5fd,기자단 회원,대구학남초등학교,3
TMPDSbb553592cd11b2e,기자단 회원,왕북초등학교,1
TMPDSbb586d37614e8f6,기자단 회원,빛여울초,1
TMPDSbb590caa26d741f,기자단 회원,화양초등학교,1
TMPDSbb5c04f55b15c90,기자단 회원,토평초등학교,5
TMPDSbb5f06bcdde6065,기자단 회원,법환초,1
TMPDSbb66f6220259b8f,기자단 회원,화개초등학교 ,1
TMPDSbb6a63c9d952eba,기자단 회원,대자초등학교,1
TMPDSbb6a80470888841,기자단 회원,한빛초등학교/4학년,1
TMPDSbb6c6b0dcad030a,기자단 회원,매봉초등학교,1
TMPDSbb76514bbd93909,기자단 회원,인천해원초,1
TMPDSbb773d8a0e42373,기자단 회원,월랑초등,3
TMPDSbb7ca4bed1919aa,기자단 회원,서울신도초등학교,1
TMPDSbb7fc33df915744,기자단 회원,반곡초등학교,3
TMPDSbb8099b17074eaf,기자단 회원,완도중앙초,1
TMPDSbb8208713eaa659,기자단 회원,논산내동초등학교,3
TMPDSbb83a2db16ea3b6,기자단 회원,오산대원초등학교,3
TMPDSbb84bde92a92c30,기자단 회원,산내초등학교,1
TMPDSbb858b49fca39ff,기자단 회원,옥길버들초,1
TMPDSbb8a18c6921847a,기자단 회원,한얼초등학교,1
TMPDSbb8f167affa61f6,기자단 회원,목운초,1
TMPDSbb8fbd879521aac,기자단 회원,한밭초등학교,1
TMPDSbb96c234b6f3176,기자단 회원,태화초,1
TMPDSbb982e05c5a2531,기자단 회원,우면초등,3
TMPDSbb995600a84b10d,기자단 회원,무학초등학교,1
TMPDSbb9cfebec0b57ea,기자단 회원,청석초등학교,1
TMPDSbb9d10c96b05050,기자단 회원,돌마초등학교,1
TMPDSbb9e36e9dd15c32,기자단 회원,광안초등학교,1
TMPDSbb9fde567e0d3e0,기자단 회원,항동유치원,1
TMPDSbba78b0b7c9d964,기자단 회원,성신초등학교,1
TMPDSbba79c03bc506aa,기자단 회원,온양풍기초,1
TMPDSbba84bb432857c2,기자단 회원,인천신대초등학교,1
TMPDSbbaecbd9d082462,기자단 회원,불로초등학교,1
TMPDSbbb3ff9d1fb5ccd,기자단 회원,다정초등학교,1
TMPDSbbb68e9a405f939,기자단 회원,고암초등학교,1
TMPDSbbb8966f538ae68,기자단 회원,언북초,2
TMPDSbbbc3ae605c48d8,기자단 회원,금나래초등학교,1
TMPDSbbbdb00d8f1b010,기자단 회원,차암초등학교,1
TMPDSbbbf5fb352110a5,기자단 회원,은빛초등학교,1
TMPDSbbc4c94c630ac13,기자단 회원,인천송원초등,6
TMPDSbbc7cb804225af5,기자단 회원,상당초등학교,3
TMPDSbbc954d1d0baa18,기자단 회원,늘푸른초등학교,1
TMPDSbbcdaaab4767b1b,기자단 회원,서울 송화초등학교,1
TMPDSbbcf6ab52093000,기자단 회원,도심초등학교,1
TMPDSbbd20d603c2e345,기자단 회원,우촌초등학교 ,1
TMPDSbbd46c6157096ef,기자단 회원,송림초,1
TMPDSbbd5780e658b9a4,기자단 회원,사당초등학교,1
TMPDSbbdb12499f05069,기자단 회원,알게뭐야 초등학교,2
TMPDSbbdcaa3f4f23eca,기자단 회원,중평초등학교,1
TMPDSbbe80448e6c7825,기자단 회원,격동초,1
TMPDSbbe85a266b5ec6e,기자단 회원,초전초등학교,1
TMPDSbbe9de2874f0766,기자단 회원,용인양지초등학교,2
TMPDSbbea3c23bda7123,기자단 회원,장전초등학교,1
TMPDSbbed8ae410f8e52,기자단 회원,서울경일초,1
TMPDSbbfafe8701c9a14,기자단 회원,선행초등학교,1
TMPDSbbfc40ca11abdc6,기자단 회원,양지초등학교,1
TMPDSbbfd48da0110bf4,기자단 회원,서울구로남초등학교 ,1
TMPDSbbfed30ee15570e,기자단 회원,서울고현초 ,1
TMPDSbbff46fb1665abf,기자단 회원,동화초등학교,3
TMPDSbc0034e1f7bd3f2,기자단 회원,북한산초등학교,1
TMPDSbc011eee5011b23,기자단 회원,의왕초등학교,1
TMPDSbc02aabff5585f3,기자단 회원,삼성초등학교,1
TMPDSbc15f24e66150bc,기자단 회원,서울신현초등학교,1
TMPDSbc1ca017077b9d1,기자단 회원,서울청운초등학교,1
TMPDSbc2036ef926f477,기자단 회원,리라초등학교,1
TMPDSbc23c76073e6180,기자단 회원,서울염동초등학교,1
TMPDSbc2d03100f2f2fe,기자단 회원,숲과나눔,1
TMPDSbc2d4b9f9826e0c,기자단 회원,광주광명초등학교 ,1
TMPDSbc2ddb22753aadb,기자단 회원,천안아름초등학교,1
TMPDSbc2e12950dab733,기자단 회원,서울묘곡초등학교,1
TMPDSbc2e422c0808db0,기자단 회원,여도초등학교,1
TMPDSbc337df6f8da553,기자단 회원,주약초등학교,1
TMPDSbc344e74eceee9c,기자단 회원,세아초등학교,1
TMPDSbc36cdf4d9d3253,기자단 회원,양정초등,1
TMPDSbc3bcfc0a113900,기자단 회원,충무초등학교,1
TMPDSbc42b7d6b4f0b24,기자단 회원,영동초등학교,2
TMPDSbc456e51c5cc619,기자단 회원,연서초등학교,1
TMPDSbc459edb825b3ad,기자단 회원,대덕초등학교/2학년,1
TMPDSbc4829087aafa64,기자단 회원,서울어울초등학교,1
TMPDSbc48abbb5cbce74,기자단 회원,동아초등학교,1
TMPDSbc4c759a58e8e2d,기자단 회원,잠신초,1
TMPDSbc4cd3559bbae92,기자단 회원,원일초등,1
TMPDSbc4ed6013cca670,기자단 회원,대전반석초등학교,1
TMPDSbc4f0487e98d209,기자단 회원,도담초등학교,1
TMPDSbc4f471f5c8916b,기자단 회원,동산초등학교,1
TMPDSbc503979c83f894,기자단 회원,광주운천초등학교,1
TMPDSbc51598607e4e78,기자단 회원,계남초3,1
TMPDSbc5432efb9fc22a,기자단 회원,서울연가초등학교,1
TMPDSbc5505233e78660,기자단 회원,상당초등학교/2허,1
TMPDSbc559736eae2596,기자단 회원,동아사이언스,3
TMPDSbc569a8c707e2d1,기자단 회원,화성반월초등학교,1
TMPDSbc5acb37b2a6bb8,기자단 회원,장덕초등학교/3학년,1
TMPDSbc5e9e3ea6555c6,기자단 회원,황산초등학교,1
TMPDSbc6706e4e53ea3e,기자단 회원,나성초등학교,3
TMPDSbc6cd0339eaa1da,기자단 회원,당촌초등학교,5
TMPDSbc6de1999395f7d,기자단 회원,금락초등학교,1
TMPDSbc719d99a6a9ab1,기자단 회원,서울경기초등학교,7
TMPDSbc76906cd5e2c8e,기자단 회원,탕정미래초등학교,1
TMPDSbc77c6cf1c99969,기자단 회원,인천대학교,1
TMPDSbc78ba5a5c4fe4f,기자단 회원,효동초등학교 ,1
TMPDSbc7a1dbcef393f1,기자단 회원,치현초,1
TMPDSbc7bc1b6d37f09e,기자단 회원,김포호수초등,1
TMPDSbc7efc0e4d9b010,기자단 회원,동작초등학교,2
TMPDSbc7f88364085428,기자단 회원,유석초,1
TMPDSbc80fbc8a0b3d4a,기자단 회원,먼우금초등학교,1
TMPDSbc836c9d42d3816,기자단 회원,돌마초등학교,1
TMPDSbc89ece40f0f85e,기자단 회원,버들초등학교,1
TMPDSbc89f6bd5ea08b8,기자단 회원,안남 초등 학교,3
TMPDSbc8e21df68ce41b,기자단 회원,대우초등학교 ,2
TMPDSbc948ffc05ba966,기자단 회원,서울개일초등학교,5
TMPDSbc94b82b89e7733,기자단 회원,동탄 중앙 초등학교,1
TMPDSbc99994177d986e,기자단 회원,효천초등학교,1
TMPDSbca4bcf7405fe6a,기자단 회원,향산초등,2
TMPDSbca8fcec1f7be34,기자단 회원,이화여자대학교사범대학부속초등,1
TMPDSbcadf0fd4f069e0,기자단 회원,솔빛초,1
TMPDSbcafda409175d8f,기자단 회원,   서울공릉초등학교,1
TMPDSbcb3bc70d42d279,기자단 회원,송파초등학교,1
TMPDSbcb572ce38beab6,기자단 회원,남양주도곡초등학교,2
TMPDSbcb68274b78bfd5,기자단 회원,서울서정초등학교,1
TMPDSbcb914c0bc7feca,기자단 회원,용인대청초등학교,1
TMPDSbcbb137fd127d36,기자단 회원,문원초등학교,1
TMPDSbcbbe47b84028e1,기자단 회원,윤중초등학교,1
TMPDSbcbdd2a7fb4e6df,기자단 회원,성동초등학교,1
TMPDSbcbe49ed6194d32,기자단 회원,언북초등학교,1
TMPDSbcc22f69fb64e1b,기자단 회원,해밀초등학교,1
TMPDSbcc4c4c9deda0a0,기자단 회원,목운초등학교,1
TMPDSbcc5ef3909b1e8d,기자단 회원,서울은진초,2
TMPDSbcc9b33115b022f,기자단 회원,미사강변초등학교,1
TMPDSbcc9e70a81a73b8,기자단 회원,도성초,2
TMPDSbccbaeaeded1bce,기자단 회원,서울도곡,1
TMPDSbccc63708f97856,기자단 회원,서울신목초등,1
TMPDSbccf2b85f87c314,기자단 회원,서울북성초등학교,1
TMPDSbcd7c5f8fa20488,기자단 회원,서울영도초등학교,1
TMPDSbcdae8e0e942111,기자단 회원,원명초등학교,1
TMPDSbcdb664fe9257e0,기자단 회원,옥길산들초등학교,1
TMPDSbcdc4272d894408,기자단 회원,삼릉초등학교,1
TMPDSbce7423b382d453,기자단 회원,문백초등,1
TMPDSbcea2509720faba,기자단 회원,설봉초등학교,1
TMPDSbceaad641aa0524,기자단 회원,오마초등학교,1
TMPDSbcf033f11a67688,기자단 회원,귀인초등,1
TMPDSbcf0a00189e4ade,기자단 회원,불곡초등학교,3
TMPDSbcf83f3b639dce5,기자단 회원,대구욱수초등학교,1
TMPDSbcfac29622d9b0a,기자단 회원,동탄중앙초등학교,1
TMPDSbd04b7c9eda5956,기자단 회원,화남초,1
TMPDSbd04dbfaa3f7dff,기자단 회원,서울수명초등학교,1
TMPDSbd073887c70fe71,기자단 회원,솔터초/1,1
TMPDSbd08b20979588e5,기자단 회원,서울언남초등학교,1
TMPDSbd0c15e447a2921,기자단 회원,수지꿈학교,1
TMPDSbd0f124de152071,기자단 회원,거제상동초등학교,1
TMPDSbd10ceddfec5aeb,기자단 회원,잠신초,1
TMPDSbd12cd247d4bd0a,기자단 회원,양운중학교,1
